"","dsdingid","dsdingr","dsdbcid","dsdbcnam","dsdbccat"
"2983","10007476","NUTRAPATHIC MULTIPLE 'PLUS' PROPRIETARY BLEND","10000297","PEPSIN",4
"2984","10001894","MAXIMOL PROPRIETARY BLEND","10000298","PHENYLALANINE",5
"2985","10002170","MARTRIM PROPRIETARY BLEND","10000298","PHENYLALANINE",5
"2986","10002698","ALIVE! AMINO ACID BLEND","10000298","PHENYLALANINE",5
"2987","10003238","DAILY COMPLETE + GREEN PEA AMINO ACID COMPLEX","10000298","PHENYLALANINE",5
"2988","10003269","ULTRA BODY TODDY AMINO ACID PROPRIETARY BLEND","10000298","PHENYLALANINE",5
"2989","10003615","ALL IN ONE AMINO ACID BLEND","10000298","PHENYLALANINE",5
"2990","10003699","SUPER SPECTRIM AMINO ACID BLEND","10000298","PHENYLALANINE",5
"2991","10003922","GLACIAL MILK COMPLETE NUTRITION AMINO ACID MIX","10000298","PHENYLALANINE",5
"2992","10004684","BODYWORX NUTRI-GENICS COMPLETE AMINO ACIDS FROM WHEY PROTEIN","10000298","PHENYLALANINE",5
"2993","10004722","LIQUIMAX PROPRIETARY SOY AMINO ACID COMPLEX","10000298","PHENYLALANINE",5
"2994","10004906","AMERICAN LONGEVITY MAJESTIC EARTH AMINO ACID MIX","10000298","PHENYLALANINE",5
"2995","10005076","VITAWAVE AMINO ACID BLEND","10000298","PHENYLALANINE",5
"2996","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10000298","PHENYLALANINE",5
"2997","10006084","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY AMINO ACID MATRIX","10000298","PHENYLALANINE",5
"2998","10006313","LIQUID HEALTH COMPLETE MULTIPLE VEGETARIAN AMINO BLEND","10000298","PHENYLALANINE",5
"2999","10006339","LIQUIMAX AMINO ACID COMPLEX #2","10000298","PHENYLALANINE",5
"3000","10006912","HEALTHY HABITS MAXIMUM WELLNESS PROPRIETARY AMINO ACID COMPLEX","10000298","PHENYLALANINE",5
"3001","10003560","HARMONY FORMULAS HEPATIC CLEANSE BLEND","10000299","PHOSPHATIDYLCHOLINE",4
"3002","10003570","NT FACTOR PROPRIETARY COMPLEX","10000299","PHOSPHATIDYLCHOLINE",4
"3003","10003803","LIVERITE PROPRIETARY BLEND","10000299","PHOSPHATIDYLCHOLINE",4
"3004","10004074","PHOSPHOLIPID COMPLEX","10000299","PHOSPHATIDYLCHOLINE",4
"3005","10004850","FOCUS FORMULA SOYBEAN PHOSPHATIDES COMPLEX (LECITHIN)","10000299","PHOSPHATIDYLCHOLINE",4
"3006","10004860","RELIV PROVANTAGE PERFORMANCE PROPRIETARY BLEND","10000299","PHOSPHATIDYLCHOLINE",4
"3007","10005755","ENZYMATIC THERAPY SUPER MILK THISTLE ULTRACLEANSE MILK THISTLE","10000299","PHOSPHATIDYLCHOLINE",4
"3008","10006156","VALERIE SAXION'S SILVER CREEK LABS, LTD. SMART FOCUS PROPRIETARY BLEND","10000299","PHOSPHATIDYLCHOLINE",4
"3009","10006737","TRACE MINERALS RESEARCH GREENS PAK LECITHIN BLEND","10000299","PHOSPHATIDYLCHOLINE",4
"3010","10006771","RELIV NOW FOR KIDS! PROPRIETARY BLEND","10000299","PHOSPHATIDYLCHOLINE",4
"3011","10007221","VITALIVE SOYBEAN PHOSPHATIDE COMPLEX","10000299","PHOSPHATIDYLCHOLINE",4
"3012","10007846","MERIVA PHYTOSOME","10000299","PHOSPHATIDYLCHOLINE",4
"3013","10001791","COLLOIDAL MINERAL PROPRIETARY BLEND","10000300","PHOSPHORUS",2
"3014","10002058","NATURE'S SUNSHINE COLLOIDAL MINERAL BLEND","10000300","PHOSPHORUS",2
"3015","10002904","NATURE'S SUNSHINE TRACE MINERAL CONCENTRATE","10000300","PHOSPHORUS",2
"3016","10003268","MINERAL TODDY PROPRIETARY BLEND","10000300","PHOSPHORUS",2
"3017","10003457","DR. DONSBACH'S AQUA VITAE MINERAL BLEND","10000300","PHOSPHORUS",2
"3018","10003930","ELECTRO-VITA-MIN TRACE MINERALS","10000300","PHOSPHORUS",2
"3019","10003942","VITAMIN O PROPRIETARY FORMULA","10000300","PHOSPHORUS",2
"3020","10004463","ISOTONIX COLLOIDAL PLANT MINERAL COMPLEX","10000300","PHOSPHORUS",2
"3021","10004511","NEW VISION MINERAL ESSENTIALS PROPRIETARY MINERAL BLEND","10000300","PHOSPHORUS",2
"3022","10004737","VEMMA PROPRIETARY MINERAL BLEND","10000300","PHOSPHORUS",2
"3023","10004965","GOOD DAYS MINERALIZED SEAWEED FROM THE CELTIC SEA (AQUAMIN)","10000300","PHOSPHORUS",2
"3024","10005402","URI MINERAL PURE COMPLEXED TRACE MINERAL BLEND","10000300","PHOSPHORUS",2
"3025","10005420","KNUTRIC BLEND","10000300","PHOSPHORUS",2
"3026","10005830","VEMMA MANGOSTEEN PLUS WITH ESSENTIAL MINERALS PROPRIETARY PLANT-SOURCED MAJOR AND TRACE MINERAL BLEND","10000300","PHOSPHORUS",2
"3027","10006077","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY PLANT-MINERAL BLEND","10000300","PHOSPHORUS",2
"3028","10006265","TO YOUR HEALTH TRACE MINERAL BLEND","10000300","PHOSPHORUS",2
"3029","10007798","GREAT START 62 COLLOIDAL TRACE MINERAL BLEND","10000300","PHOSPHORUS",2
"3030","10001262","VILCABAMBA MINERAL ESSENCE PROPRIETARY BLEND","10000303","POTASSIUM",4
"3031","10001639","UP YOUR GAS PROPRIETARY BLEND","10000303","POTASSIUM",4
"3032","10001791","COLLOIDAL MINERAL PROPRIETARY BLEND","10000303","POTASSIUM",4
"3033","10002058","NATURE'S SUNSHINE COLLOIDAL MINERAL BLEND","10000303","POTASSIUM",4
"3034","10002904","NATURE'S SUNSHINE TRACE MINERAL CONCENTRATE","10000303","POTASSIUM",4
"3035","10002909","BAYWOOD SOLUTIONS CAL-MAG FIZZ PROPRIETARY MINERAL BLEND","10000303","POTASSIUM",4
"3036","10003268","MINERAL TODDY PROPRIETARY BLEND","10000303","POTASSIUM",4
"3037","10003457","DR. DONSBACH'S AQUA VITAE MINERAL BLEND","10000303","POTASSIUM",4
"3038","10003942","VITAMIN O PROPRIETARY FORMULA","10000303","POTASSIUM",4
"3039","10004511","NEW VISION MINERAL ESSENTIALS PROPRIETARY MINERAL BLEND","10000303","POTASSIUM",4
"3040","10004737","VEMMA PROPRIETARY MINERAL BLEND","10000303","POTASSIUM",4
"3041","10004845","YOUNGEVITY ANTI-AGING MIRACLE MINERALS THE VILCABAMBA MINERAL ESSENCE PROPRIETARY BLEND","10000303","POTASSIUM",4
"3042","10004882","IMMUNO STAT ELECTROLYTE ACTIVATORS","10000303","POTASSIUM",4
"3043","10005402","URI MINERAL PURE COMPLEXED TRACE MINERAL BLEND","10000303","POTASSIUM",4
"3044","10005420","KNUTRIC BLEND","10000303","POTASSIUM",4
"3045","10005830","VEMMA MANGOSTEEN PLUS WITH ESSENTIAL MINERALS PROPRIETARY PLANT-SOURCED MAJOR AND TRACE MINERAL BLEND","10000303","POTASSIUM",4
"3046","10006077","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY PLANT-MINERAL BLEND","10000303","POTASSIUM",4
"3047","10006080","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY ENERGY ACTIVATOR BLEND","10000303","POTASSIUM",4
"3048","10006265","TO YOUR HEALTH TRACE MINERAL BLEND","10000303","POTASSIUM",4
"3049","10007798","GREAT START 62 COLLOIDAL TRACE MINERAL BLEND","10000303","POTASSIUM",4
"3050","10002550","ARS PROPRIETARY BLEND","10000304","POTASSIUM BICARBONATE",4
"3051","10005982","GASPARI NUTRITION SUPERPUMP250 PROPRIETARY BLEND","10000304","POTASSIUM BICARBONATE",4
"3052","10006072","SP BETACOL PROPRIETARY BLEND","10000304","POTASSIUM BICARBONATE",4
"3053","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10000304","POTASSIUM BICARBONATE",4
"3054","10002170","MARTRIM PROPRIETARY BLEND","10000306","POTASSIUM GLUCONATE",4
"3055","10001673","GREAT EARTH BROAD SPECTRUM PHYTO-ANTIOXIDANT ACTIVES","10000308","PROANTHOCYANIDINS",4
"3056","10003464","ESSENTIALS FOR LIFE PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10000308","PROANTHOCYANIDINS",4
"3057","10004281","ESSENTIALS FOR LIFE 1 PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10000308","PROANTHOCYANIDINS",4
"3058","10004881","IMMUNO STAT BOTANICAL ANTIOXIDANTS","10000308","PROANTHOCYANIDINS",4
"3059","10006079","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY BOTANICAL ANTIOXIDANT BLEND","10000308","PROANTHOCYANIDINS",4
"3060","10001894","MAXIMOL PROPRIETARY BLEND","10000310","PROLINE",5
"3061","10002698","ALIVE! AMINO ACID BLEND","10000310","PROLINE",5
"3062","10003238","DAILY COMPLETE + GREEN PEA AMINO ACID COMPLEX","10000310","PROLINE",5
"3063","10003269","ULTRA BODY TODDY AMINO ACID PROPRIETARY BLEND","10000310","PROLINE",5
"3064","10003615","ALL IN ONE AMINO ACID BLEND","10000310","PROLINE",5
"3065","10003922","GLACIAL MILK COMPLETE NUTRITION AMINO ACID MIX","10000310","PROLINE",5
"3066","10004684","BODYWORX NUTRI-GENICS COMPLETE AMINO ACIDS FROM WHEY PROTEIN","10000310","PROLINE",5
"3067","10004722","LIQUIMAX PROPRIETARY SOY AMINO ACID COMPLEX","10000310","PROLINE",5
"3068","10004906","AMERICAN LONGEVITY MAJESTIC EARTH AMINO ACID MIX","10000310","PROLINE",5
"3069","10005076","VITAWAVE AMINO ACID BLEND","10000310","PROLINE",5
"3070","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10000310","PROLINE",5
"3071","10006084","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY AMINO ACID MATRIX","10000310","PROLINE",5
"3072","10006313","LIQUID HEALTH COMPLETE MULTIPLE VEGETARIAN AMINO BLEND","10000310","PROLINE",5
"3073","10006339","LIQUIMAX AMINO ACID COMPLEX #2","10000310","PROLINE",5
"3074","10006912","HEALTHY HABITS MAXIMUM WELLNESS PROPRIETARY AMINO ACID COMPLEX","10000310","PROLINE",5
"3075","10001264","FORWARD PLUS DAILY REGIMEN PLANT ENZYME BLEND","10000312","PROTEASE",4
"3076","10001328","N-ZIMES BLEND","10000312","PROTEASE",4
"3077","10001536","KYOLIC ENZYME COMPLEX","10000312","PROTEASE",4
"3078","10001600","ESSENTIALS FOR LIFE PROPRIETARY ENZYME BLEND","10000312","PROTEASE",4
"3079","10001840","JARROW-ZYMES PORCINE PANCREATIC ENZYMES","10000312","PROTEASE",4
"3080","10001894","MAXIMOL PROPRIETARY BLEND","10000312","PROTEASE",4
"3081","10002229","POWERHOUSE PROPRIETARY BLEND","10000312","PROTEASE",4
"3082","10002297","NATROL MULTIENZYME BLEND","10000312","PROTEASE",4
"3083","10002303","ULTIMATE LIVING N*ZIMES PROPRIETARY BLEND","10000312","PROTEASE",4
"3084","10002478","SOOTHEX PROPRIETARY ENZYME BLEND","10000312","PROTEASE",4
"3085","10002891","ENZOPHARM PLUS VEGETARIAN ENZYME BLEND","10000312","PROTEASE",4
"3086","10002971","ELECTRO-VITA-MIN ENZYME BLEND","10000312","PROTEASE",4
"3087","10003225","MARITIME PRIME PROPRIETARY BLEND","10000312","PROTEASE",4
"3088","10003475","TABAK'S MEGAWELLNESS SYSTEM VEGETABLE ENZYMES PROPRIETARY BLEND","10000312","PROTEASE",4
"3089","10003623","DAILY COMPLETE + PLANT ENZYME CONCENTRATE","10000312","PROTEASE",4
"3090","10003733","SUPER JUICE VEGETABLE ENZYME CONCENTRATE","10000312","PROTEASE",4
"3091","10003743","GREENS TODAY PLANT BASED DIGESTIVE ENZYMES BLEND","10000312","PROTEASE",4
"3092","10004087","SWANSON PROPRIETARY ENZYME BLEND","10000312","PROTEASE",4
"3093","10004227","METATRIM PLANT-SOURCE ENZYME BLEND","10000312","PROTEASE",4
"3094","10004283","ESSENTIALS FOR LIFE 1 CAEDS BLEND","10000312","PROTEASE",4
"3095","10004285","ESSENTIALS FOR LIFE 2 PROPRIETARY ENZYME BLEND","10000312","PROTEASE",4
"3096","10004341","KAL ENHANCED ENERGY ENZYME BLEND","10000312","PROTEASE",4
"3097","10004428","GNLD ACTIVE 40 PHYTO ENZYME BLEND","10000312","PROTEASE",4
"3098","10004439","VITALZYM PROPRIETARY ENZYME BLEND","10000312","PROTEASE",4
"3099","10004577","GARDEN OF LIFE SYSTEMIC ENZYME BLEND","10000312","PROTEASE",4
"3100","10004680","TOTAL BODY PURIFIER ANTI-GAS / BLOAT ENZYMES","10000312","PROTEASE",4
"3101","10004926","MANNATECH ENZYME BLEND","10000312","PROTEASE",4
"3102","10004970","GOOD DAYS ENZYME BLEND","10000312","PROTEASE",4
"3103","10005079","JUICE PLUS+ ORCHARD PROPRIETARY BLEND","10000312","PROTEASE",4
"3104","10005100","JUICE PLUS+ GARDEN PROPRIETARY BLEND","10000312","PROTEASE",4
"3105","10005193","4LIFE PROPRIETARY ENZYME BLEND","10000312","PROTEASE",4
"3106","10005255","TRUE ESSENTIALS ENZYME BLEND","10000312","PROTEASE",4
"3107","10005338","TWINLAB DIGESTIVE BLEND","10000312","PROTEASE",4
"3108","10005345","ENERGETIX CATALYST-7 BLEND","10000312","PROTEASE",4
"3109","10005346","ENERGETIX GREENING POWER BLEND","10000312","PROTEASE",4
"3110","10005421","GREEN SOURCE PROPRIETARY ENZYME BLEND","10000312","PROTEASE",4
"3111","10005448","PATHWAY TO HEALTH MULTI-ENZYME COMPLEX","10000312","PROTEASE",4
"3112","10005486","MP, INC. THYROID SUPPORT ENZYME BLEND","10000312","PROTEASE",4
"3113","10005495","THERA-ZYME DGST PROPRIETARY PLANT ENZYME BLEND","10000312","PROTEASE",4
"3114","10005500","ALL DAY ENERGY GREENS ENZYME BLEND","10000312","PROTEASE",4
"3115","10005608","GOLDSHIELD ELITE BIOACTIVE ENZYMES BLEND","10000312","PROTEASE",4
"3116","10005686","5-HOUR ENERGY ENZYME BLEND","10000312","PROTEASE",4
"3117","10005710","PREMIER RESEARCH LABS QUANTUM ADAPTOGEN COMPLEX PROPRIETARY BLEND","10000312","PROTEASE",4
"3118","10005840","WHOLE FOODS GREENS BLEND FIBER AND ENZYME BLEND","10000312","PROTEASE",4
"3119","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10000312","PROTEASE",4
"3120","10005936","THE VITAMIN SHOPPE BODYTECH ULTIMATE MAN ELITE BIOCOR OPTIMUM ENZYME BLEND","10000312","PROTEASE",4
"3121","10006006","ISAGENIX ESSENTIALS FOR MEN PROPRIETARY BLEND","10000312","PROTEASE",4
"3122","10006026","MEGAFOOD ONE DAILY PLANT ENZYMES BLEND","10000312","PROTEASE",4
"3123","10006090","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY ACTIVE PLANT ENZYME CONCENTRATE BLEND","10000312","PROTEASE",4
"3124","10006172","JUICE FOR LIFE PROPRIETARY ENZYME BLEND","10000312","PROTEASE",4
"3125","10006221","VITOL ENER-G 1 PER DAY ENZYME BLEND","10000312","PROTEASE",4
"3126","10006282","ARBONNE'S ESSENTIAL ENZYME BLEND","10000312","PROTEASE",4
"3127","10006306","LIQUID HEALTH COMPLETE MULTIPLE ORGANIC PLANT DIGESTIVE ENZYME THERAPY BLEND","10000312","PROTEASE",4
"3128","10006745","TRACE MINERALS RESEARCH GREENS PAK ENZYME BLEND","10000312","PROTEASE",4
"3129","10006811","365 ADULT MULTI FOR WOMEN DIGESTIVE ENZYME SUPPORT BLEND","10000312","PROTEASE",4
"3130","10006982","PREMIER RESEARCH LABS CIRCUZYME PROPRIETARY BLEND","10000312","PROTEASE",4
"3131","10007030","SP LACT-ENZ PROPRIETARY BLEND","10000312","PROTEASE",4
"3132","10007113","SYNERGISTICS ENZIGEST #1 PROPRIETARY BLEND","10000312","PROTEASE",4
"3133","10007155","HAMMER RACE CAPS SUPREME ENZYME ENHANCEMENT SYSTEM","10000312","PROTEASE",4
"3134","10007219","DELICIOUS GREENS 8000 THE ORIGINAL! EZ-GO DIGESTIOX - PLANT ENZYME & FIBER BLEND","10000312","PROTEASE",4
"3135","10007313","NANOGREENS10 ENZYMES BLEND","10000312","PROTEASE",4
"3136","10007466","GARDEN OF LIFE VITAMIN CODE PERFECT WEIGHT RAW ENZYME BLEND","10000312","PROTEASE",4
"3137","10007542","INNATE RESPONSE FORMULAS ONE DAILY BIOACTIVE ENZYMES & PROTEINS BLEND","10000312","PROTEASE",4
"3138","10007625","JULIAN WHITAKER DIGESTIVE ENZYME COMPLEX BIOCORE OPTIMUM ENZYME BLEND","10000312","PROTEASE",4
"3139","10007658","AMAZING GRASS GREENSUPERFOOD DIGESTIVE ENZYME & ACTIVE CULTURE PRE & PROBIOTIC BLEND","10000312","PROTEASE",4
"3140","10007675","DAVINCI LABORATORIES OF VERMONT SPECTRA WOMAN PROPRIETARY BLEND OF VEGETARIAN ENZYMES","10000312","PROTEASE",4
"3141","10007869","GARDEN OF LIFE VITAMIN CODE RAW ONE FOR WOMEN RAW ENZYME AND PROBIOTIC BLEND","10000312","PROTEASE",4
"3142","10007876","GARDEN OF LIFE VITAMIN CODE RAW ENZYME AND PROBIOTIC BLEND","10000312","PROTEASE",4
"3143","10007910","GARDEN OF LIFE RAW PROBIOTIC & ENZYME BLEND","10000312","PROTEASE",4
"3144","10007915","MOUNTAIN NATURALS OF VERMONT SENIOR SUPERIOR PROPRIETARY BLEND","10000312","PROTEASE",4
"3145","10007942","MIGENETICS AFRICAN ORIGIN PROPRIETARY ORGANIC & KOSHER GREEN SUPERFOOD BLEND","10000312","PROTEASE",4
"3146","10006148","ARBONNE'S PROPRIETARY HERBAL COLON CLEANSE BLEND","10000313","PSYLLIUM",3
"3147","10001987","NATURE'S SUNSHINE PSYLLIUM HULLS PROPRIETARY BLEND","10000314","PSYLLIUM HULLS",3
"3148","10002059","NATURE'S SUNSHINE FAT GRABBER PROPRIETARY BLEND","10000314","PSYLLIUM HULLS",3
"3149","10004094","NATURE'S SUNSHINE BOWEL DETOX PROPRIETARY BLEND","10000314","PSYLLIUM HULLS",3
"3150","10006935","NATURE'S SUNSHINE LOCLO PROPRIETARY BLEND","10000314","PSYLLIUM HULLS",3
"3151","10006181","BCSS BODY CHEMISTRY SUPPORT SYSTEM BALTONE BLEND","10000316","PSYLLIUM SEED",3
"3152","10007916","COLON FLOW ACTIVATOR PROPRIETARY BLEND","10000316","PSYLLIUM SEED",3
"3153","10001227","CHITOZYME","10000317","PSYLLIUM SEED HUSKS",3
"3154","10003049","YERBA PRIMA CONCENTRATED FIBER BLEND","10000317","PSYLLIUM SEED HUSKS",3
"3155","10003944","YERBA PRIMA CONCENTRATED SOLUBLE FIBER BLEND","10000317","PSYLLIUM SEED HUSKS",3
"3156","10004334","VITAMIN WORLD FIBER BLEND CONCENTRATE","10000317","PSYLLIUM SEED HUSKS",3
"3157","10004407","NATURE'S SECRET MULTI-FIBER PROPRIETARY BLEND","10000317","PSYLLIUM SEED HUSKS",3
"3158","10004590","NATURE'S SUNSHINE LB EXTRACT BLEND","10000317","PSYLLIUM SEED HUSKS",3
"3159","10004914","MANNATECH FIBER BLEND","10000317","PSYLLIUM SEED HUSKS",3
"3160","10005046","CELLULAR RESEARCH FORMULAS COLON CLEAR PROPRIETARY BLEND","10000317","PSYLLIUM SEED HUSKS",3
"3161","10006235","ROEX CELLTALK PROPRIETARY BLEND","10000317","PSYLLIUM SEED HUSKS",3
"3162","10007384","SOLARAY DETOX BLEND SP-25 PROPRIETARY BLEND","10000317","PSYLLIUM SEED HUSKS",3
"3163","10002810","NATURE'S SUNSHINE MEN'S DHEA-M PROPRIETARY BLEND","10000318","PUMPKIN SEED",3
"3164","10003000","PERFECT WHOLE FOOD MATRIX","10000318","PUMPKIN SEED",3
"3165","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10000318","PUMPKIN SEED",3
"3166","10005007","GARDEN OF LIFE POTEN-ZYME WHOLE FOOD MATRIX","10000318","PUMPKIN SEED",3
"3167","10005047","GARDEN OF LIFE POTEN-ZYME WHOLE FOOD VITALITY BLEND","10000318","PUMPKIN SEED",3
"3168","10005131","SUPERNUTRITION HERB-GREENFOOD BLEND","10000318","PUMPKIN SEED",3
"3169","10005287","HEALTH RESOURCES ADVANCED COLON CARE PROPRIETARY BLEND","10000318","PUMPKIN SEED",3
"3170","10005463","NATURE'S SUNSHINE MEN'S FORMULA WITH LYCOPENE PROPRIETARY BLEND","10000318","PUMPKIN SEED",3
"3171","10005887","ONE SOURCE ULTIMATE MEN'S ANTIOXIDANT FRUIT AND VEGETABLE BLEND","10000318","PUMPKIN SEED",3
"3172","10005890","ONE SOURCE ULTIMATE WOMEN'S ANTIOXIDANT FRUIT AND VEGETABLE BLEND","10000318","PUMPKIN SEED",3
"3173","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10000318","PUMPKIN SEED",3
"3174","10006086","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY HERBAL EXTRACT BLEND","10000318","PUMPKIN SEED",3
"3175","10006275","ARBONNE'S SUPER PROFOOD BLEND","10000318","PUMPKIN SEED",3
"3176","10006531","REXALL PROSTA-RX PROPRIETARY BLEND","10000318","PUMPKIN SEED",3
"3177","10006727","PROCERIN FOR MEN PROPRIETARY BLEND","10000318","PUMPKIN SEED",3
"3178","10007335","NATURE'S BOUNTY YOUR LIFE MULTI MEN'S COMPLEX BLEND","10000318","PUMPKIN SEED",3
"3179","10007740","NATURE'S BOUNTY ULTRA MAN MEN'S HEALTH BLEND","10000318","PUMPKIN SEED",3
"3180","10007779","SUPER NUTRITION SIMPLY ONE MEN NUTRITIONAL HERB - GREENFOOD BLEND","10000318","PUMPKIN SEED",3
"3181","10008009","TRADER JOE'S MEN'S FORMULA PROPRIETARY BLEND","10000318","PUMPKIN SEED",3
"3182","10003299","SOLGAR PROANTHOCYANIDIN COMPLEX BLEND","10000319","PYCNOGENOL",3
"3183","10004979","NATURAL WOMAN ANTI-OXIDANT BLEND","10000319","PYCNOGENOL",3
"3184","10000754","DOUBLE X CONCENTRATE","10000320","QUERCETIN",4
"3185","10002068","HERBALIFE AM EXCLUSIVE BLEND","10000320","QUERCETIN",4
"3186","10002139","CARTOMAX PROPRIETARY BLEND","10000320","QUERCETIN",4
"3187","10002434","PROVEX FLAVONOID COMPLEX","10000320","QUERCETIN",4
"3188","10002622","USANA BIOFLAVONOID COMPLEX","10000320","QUERCETIN",4
"3189","10002752","ESSENTIALS MINI'S FOOD BASE BLEND","10000320","QUERCETIN",4
"3190","10003267","RBC PROPRIETARY ANTIOXIDANT BLEND","10000320","QUERCETIN",4
"3191","10003274","ULTRA BODY TODDY CELL SHIELD PROPRIETARY BLEND","10000320","QUERCETIN",4
"3192","10003674","FEELING YOUNG FRUIT AND VEGETABLE EXTRACT COMPLEX","10000320","QUERCETIN",4
"3193","10004099","NATURE'S SUNSHINE PERFECT EYES PROPRIETARY BLEND","10000320","QUERCETIN",4
"3194","10004231","FORWARD MULTI-NUTRIENT DAILY BIOFLAVONOIDS PROPRIETARY COMPLEX","10000320","QUERCETIN",4
"3195","10004248","BIOSET GASTRO CALM PROPRIETARY HERBAL BLEND","10000320","QUERCETIN",4
"3196","10004477","TWINLAB RIPPED FUEL METABOLIC FAT LOSS BLEND","10000320","QUERCETIN",4
"3197","10004698","ALLERGEX PROPRIETARY BLEND","10000320","QUERCETIN",4
"3198","10004844","BRONSON MSM COMPLEX PROPRIETARY BLEND","10000320","QUERCETIN",4
"3199","10005133","SUPERNUTRITION PHYTO-ANTIOXIDANT BLEND","10000320","QUERCETIN",4
"3200","10005213","4LIFE WOMEN'S HEALTH BLEND","10000320","QUERCETIN",4
"3201","10005217","4LIFE MEN'S HEALTH BLEND","10000320","QUERCETIN",4
"3202","10005409","USANA BIOFLAVONOID COMPLEX #2","10000320","QUERCETIN",4
"3203","10005606","GOLDSHIELD ELITE BIOFLAVONOID COMPLEX","10000320","QUERCETIN",4
"3204","10006044","USANA ESSENTIALS BODY ROX ANTIOXIDANT PHYTONUTRIENT COMPLEX","10000320","QUERCETIN",4
"3205","10006156","VALERIE SAXION'S SILVER CREEK LABS, LTD. SMART FOCUS PROPRIETARY BLEND","10000320","QUERCETIN",4
"3206","10006225","DAILY FOR LIFE FOR WOMEN PROPRIETARY BLEND #2","10000320","QUERCETIN",4
"3207","10006281","ARBONNE HIGH ORAC COMPLEX","10000320","QUERCETIN",4
"3208","10006738","TRACE MINERALS RESEARCH GREENS PAK ANTIOXIDANT BLEND","10000320","QUERCETIN",4
"3209","10006807","RESVINATROL COMPLETE PROPRIETARY HEALTHY HEART BLEND","10000320","QUERCETIN",4
"3210","10006909","HEALTHY HABITS MAXIMUM WELLNESS PROPRIETARY FRUIT, VEGETABLE AND BIOFLAVONOID BLEND","10000320","QUERCETIN",4
"3211","10006958","MAXGXL PROPRIETARY GSH ABSORPTION & RECYCLING BLEND","10000320","QUERCETIN",4
"3212","10007097","KENZEN MEGA DAILY 4 FOR MEN PROSTATE BLEND","10000320","QUERCETIN",4
"3213","10007121","MELALEUCA PROVEX CV PROPRIETARY BLEND","10000320","QUERCETIN",4
"3214","10007209","ANIMAL RIPPED & PEELED CUTS BIOAVAILABILITY COMPLEX","10000320","QUERCETIN",4
"3215","10007212","DELICIOUS GREENS 8000 THE ORIGINAL! XTRAIMMUNAID BLEND","10000320","QUERCETIN",4
"3216","10007534","ANIMAL FLEX JOINT SUPPORT COMPLEX","10000320","QUERCETIN",4
"3217","10001519","INSURE HERBAL PROPRIETARY LIQUID BLEND","10000324","RED CLOVER",3
"3218","10002785","LADIES CHOICE PROPRIETARY BLEND","10000324","RED CLOVER",3
"3219","10003521","INSURE HERBAL PROPRIETARY TABLET BLEND","10000324","RED CLOVER",3
"3220","10005367","CLEANSING TIME BLACK SALVE BLEND","10000324","RED CLOVER",3
"3221","10005913","FIRST CLEANSE RENEW LIFE FIRST CLEANSE 1 PROPRIETARY BLEND","10000324","RED CLOVER",3
"3222","10004032","WACHTERS' GOLDEN 100 PROPRIETARY BLEND","10000326","RIBONUCLEIC ACID (RNA)",4
"3223","10004197","SP CONGAPLEX PROPRIETARY BLEND","10000326","RIBONUCLEIC ACID (RNA)",4
"3224","10000860","SUNDOWN BASE COMPLEX BLEND","10000327","RICE BRAN",3
"3225","10001167","B LEAN FIBER BLEND","10000327","RICE BRAN",3
"3226","10001584","MEGA VITA-MIN PROPRIETARY BLEND","10000327","RICE BRAN",3
"3227","10001653","SUNDOWN B-FACTOR BLEND","10000327","RICE BRAN",3
"3228","10002129","PURITAN'S PRIDE FORMULA 100 PROPRIETARY BLEND","10000327","RICE BRAN",3
