"","dsdsupid","dsdsupp","dsdsrce","dsdtype","dsdservq","dsdservu","dsdcntv","dsdcntm","dsdcnta","dsdcntb","dsdcnto"
"859","1000115601","KROGER COMPLETE SENIOR MULTIVITAMIN MULTIMINERAL FOR MATURE ADULTS WITH LYCOPENE",9,3,1,18,13,14,0,1,4
"860","1000115602","KROGER COMPLETE SENIOR MULTIVITAMIN / MULTIMINERAL SPECIALLY FORMULATED FOR ADULTS 50+ WITH LYCOPENE 300 MCG 23 RDI NUTR",9,3,1,18,13,14,0,0,5
"861","1000115700","KROGER SLOW RELEASE IRON 50 MG HIGH POTENCY TIME RELEASE FORMULATION",9,4,1,18,0,1,0,0,0
"862","1000115900","SAFEWAY SELECT CHILDREN'S CHEWABLE MULTIVITAMINS",9,1,1,18,10,0,0,0,3
"863","1000116000","SAFEWAY SELECT CHILDREN'S CHEWABLE MULTIVITAMINS PLUS IRON",9,1,1,18,10,1,0,0,3
"864","1000116100","SAFEWAY SELECT CHILDREN'S CHEWABLE COMPLETE MULTIVITAMINS WITH ESSENTIAL MINERALS",9,1,1,18,12,7,0,0,3
"865","1000116101","SAFEWAY SELECT CHILDREN'S CHEWABLE COMPLETE MULTIVITAMINS WITH CHOLINE",9,1,1,18,13,7,0,0,3
"866","1000116200","SAFEWAY SELECT CHILDREN'S CHEWABLE MULTIVITAMINS PLUS EXTRA C",9,1,1,18,10,0,0,0,4
"867","1000116300","SAFEWAY SELECT CHILDREN'S CHEWABLE SPACE SHAPES VITAMINS",9,1,1,18,10,0,0,0,2
"868","1000116400","SAFEWAY CENTRAL-VITE WITH BETA CAROTENE MULTIVITAMIN MULTIMINERAL COMPLETE WITH ANTIOXIDANT NUTRIENTS HIGH POTENCY ADVAN",9,4,1,18,13,16,0,0,3
"869","1000116800","SAFEWAY SELECT IRON FREE ONE TABLET DAILY MULTIVITAMIN",9,4,1,18,11,0,0,0,1
"870","1000117000","SAFEWAY SELECT MOOD ENHANCER ST. JOHN'S WORT STANDARDIZED EXTRACT 300 MG CONCENTRATE",9,4,1,1,0,0,0,1,0
"871","1000117300","SAFEWAY SELECT NATURAL POTASSIUM GLUCONATE 550 MG (EQUIVALENT TO 90 MG POTASSIUM)",9,4,1,18,0,0,0,0,1
"872","1000117400","SAFEWAY SELECT VITAMIN B-6 50 MG",9,4,1,18,1,0,0,0,0
"873","1000117701","SPRING VALLEY NATURAL VITAMIN C 250 MG WITH ROSE HIPS",9,4,1,18,1,0,0,0,0
"874","1000117900","SAFEWAY SELECT VITAMIN C 500 MG",9,4,1,18,1,0,0,0,0
"875","1000118001","SPRING VALLEY NATURAL VITAMIN C 500 MG WITH ROSE HIPS",9,4,1,18,1,0,0,0,0
"876","1000118400","SAFEWAY SELECT VITAMIN E 200 IU",9,4,1,16,1,0,0,0,0
"877","1000118601","SPRING VALLEY NATURAL VITAMIN E 400 IU D-ALPHA",9,4,1,16,1,0,0,0,0
"878","1000118701","SPRING VALLEY WATER DISPERSIBLE VITAMIN E 400 IU",9,4,1,16,1,0,0,0,0
"879","1000119100","ECKERD CHILDREN'S COMPLETE MULTI-VITAMINS WITH ESSENTIAL MINERALS CHEWABLE CIRCUS ANIMAL SHAPES",9,1,1,18,12,7,0,0,3
"880","1000119200","ECKERD CHILDREN'S MULTI-VITAMINS WITH BETA CAROTENE CIRCUS ANIMAL SHAPES DIETARY SUPPLEMENT CHEWABLE TABLETS",9,1,1,18,10,0,0,0,3
"881","1000119300","ECKERD CHILDREN'S MULTI-VITAMINS PLUS IRON AND BETA CAROTENE CHEWABLE CIRCUS ANIMAL SHAPES",9,1,1,18,10,1,0,0,3
"882","1000119301","SPRING VALLEY CHILDREN'S CHEWABLES PLUS IRON WITH BETA CAROTENE",9,1,1,18,10,1,0,0,3
"883","1000119400","ECKERD VITAMIN A-DAY",9,4,1,18,11,0,0,0,1
"884","1000119601","ECKERD PRENATAL MULTIVITAMIN & MULTIMINERAL",9,2,1,18,10,3,0,0,0
"885","1000119700","ECKERD VITAMIN C 1000 MG",9,4,1,18,1,0,0,0,0
"886","1000119701","CVS VITAMIN C 1000 MG",9,4,1,18,1,0,0,0,0
"887","1000119900","OSCO MULTIPLE VITAMINS WITH CALCIUM, IRON, & ZINC ADVANCED VITAMIN AND MINERAL FORMULA FOR WOMEN",9,4,1,18,11,3,0,0,1
"888","1000119901","SPRING VALLEY ADVANCED VITAMIN AND MINERAL WOMEN'S ONE DAILY  WITH CALCIUM, IRON, & ZINC",9,4,1,18,11,3,0,0,1
"889","1000119904","SPRING VALLEY WOMEN'S ONE DAILY HIGH POTENCY MULTIVITAMIN/ MULTIMINERAL WITH CALCIUM, IRON, AND ZINC",9,4,1,18,11,3,0,0,1
"890","1000119905","SPRING VALLEY WOMEN'S ONE DAILY HIGH POTENCY MULTIVITAMIN/ MULTIMINERAL WITH CALCIUM, IRON, AND ZINC",9,4,1,18,11,4,0,0,0
"891","1000120000","OSCO A TO Z MULTIVITAMIN/MULTIMINERAL FORMULA WITH BETA CAROTENE NOW WITH LUTEIN",9,4,1,18,13,16,0,1,3
"892","1000120001","SAV-ON A TO Z MULTIVITAMIN / MULTIMINERAL FORMULA WITH BETA CAROTENE NOW WITH LUTEIN",9,4,1,18,13,16,0,1,3
"893","1000120002","OSCO HIGH POTENCY A TO Z MULTIVITAMIN/MULTIMINERAL FORMULA WITH BETA CAROTENE",9,4,1,18,13,16,0,0,3
"894","1000120003","SAV-ON A TO Z MULTIVITAMIN / MULTIMINERAL FORMULA WITH LYCOPENE",10,4,1,18,13,15,0,0,5
"895","1000120101","SAV-ON OSCO NATURAL HIGH POTENCY MULTIPLE VITAMINS AND MINERALS",9,4,1,18,12,8,0,0,1
"896","1000120301","HEALTH MART CALCIUM 500 COATED OYSTER SHELL",9,4,1,18,0,1,0,0,0
"897","1000120401","SPRING VALLEY NATURAL OYSTER SHELL CALCIUM 500 MG",9,4,1,18,0,1,0,0,0
"898","1000120802","SPRING VALLEY VITAMIN E 200 IU",9,4,1,16,1,0,0,0,0
"899","1000121000","OSCO VITAMIN E 400 IU",9,4,1,16,1,0,0,0,0
"900","1000121002","SPRING VALLEY VITAMIN E 400 IU",9,4,1,16,1,0,0,0,0
"901","1000121003","CVS VITAMIN E 400 IU",9,4,1,16,1,0,0,0,0
"902","1000121602","SPRING VALLEY VITAMIN E 1000 IU",9,4,1,16,1,0,0,0,0
"903","1000121901","SPRING VALLEY CHEWABLE VITAMIN C 250 MG",9,4,1,18,1,0,0,0,0
"904","1000122000","OSCO VITAMIN C 250 MG",9,4,1,18,1,0,0,0,0
"905","1000122001","SPRING VALLEY VITAMIN C 250 MG",9,4,1,18,1,0,0,0,0
"906","1000122003","CVS VITAMIN C 250 MG",9,4,1,18,1,0,0,0,0
"907","1000122101","SPRING VALLEY CHEWABLE VITAMIN C 500 MG",9,4,1,18,1,0,0,0,3
"908","1000122201","SPRING VALLEY VITAMIN C 500 MG TIME RELEASE",9,4,1,18,1,0,0,0,0
"909","1000122300","OSCO CHEWABLE VITAMIN C 500 MG WITH ACEROLA",9,4,1,18,1,0,0,0,3
"910","1000122301","SPRING VALLEY CHEWABLE VITAMIN C 500 MG WITH ACEROLA",9,4,1,20,1,0,0,0,3
"911","1000122500","OSCO VITAMIN C 1000 MG",9,4,1,18,1,0,0,0,0
"912","1000123000","SAV-ON OSCO PRENATAL FORMULA MULTIPLE VITAMINS & MINERALS",9,2,1,18,10,3,0,0,1
"913","1000123001","SPRING VALLEY PRENATAL FOR PREGNANT OR LACTATING WOMEN",9,2,1,18,10,3,0,0,1
"914","1000123002","SAV-ON OSCO HIGH POTENCY PRENATAL FORMULA MULTIPLE VITAMINS & MINERALS",9,2,1,18,10,3,0,0,1
"915","1000123003","SPRING VALLEY PRENATAL FOR PREGNANT OR LACTATING WOMEN",9,2,1,18,10,3,0,0,1
"916","1000123004","SPRING VALLEY PRENATAL MULTIVITAMIN / MULTIMINERAL 1 PER DAY DOSE  IMPORTANT BEFORE, DURING AND AFTER PREGNANCY",8,2,1,18,10,3,0,0,1
"917","1000123005","SPRING VALLEY PRENATAL MULTIVITAMIN / MULTIMINERAL 1 PER DAY DOSE  IMPORTANT BEFORE, DURING AND AFTER PREGNANCY",9,2,1,18,10,3,0,0,1
"918","1000123200","SAV-ON BALANCED B-50 B-COMPLEX VITAMINS",9,4,1,18,8,0,0,0,0
"919","1000123300","SAV-ON OSCO NATURAL BALANCED B COMPLEX 50",9,4,1,18,8,0,0,0,0
"920","1000123901","SPRING VALLEY VITAMIN C 500 MG",9,4,1,18,1,0,0,0,0
"921","1000124300","SAV-ON OSCO CHEWABLE VITAMIN C 500 MG",9,4,1,18,1,0,0,0,3
"922","1000124501","SPRING VALLEY VITAMIN C 1000 MG",9,4,1,18,1,0,0,0,0
"923","1000125400","SAV-ON PURIFIED CALCIUM 500 MG WITH VITAMIN D",9,4,1,18,1,1,0,0,0
"924","1000125500","SAV-ON OYSTER SHELL CALCIUM 500 MG PLUS VITAMIN D",9,4,1,18,1,1,0,0,0
"925","1000126201","SPRING VALLEY PHARMACEUTICAL GRADE CALCIUM PLUS VITAMIN D (600 MG CALCIUM)",9,4,1,18,1,1,0,0,0
"926","1000126400","SPRING VALLEY ECHINACEA-GOLDENSEAL (75 MG PURE ECHINACEA EXTRACT PER CAPLET; 100 MG PURE GOLDENSEAL EXTRACT PER CAPLET)",9,4,1,1,0,0,0,2,0
"927","1000126401","SPRING VALLEY NATURAL WHOLE HERB ECHINACEA GOLDEN SEAL COMPLEX",9,4,3,2,0,0,0,2,0
"928","1000126402","SPRING VALLEY NATURAL ECHINACEA-GOLDEN SEAL COMPLEX WHOLE HERB",9,4,2,2,0,0,0,2,0
"929","1000126500","SPRING VALLEY ADVANTAGE MULTIVITAMIN WITH HERBS TIME RELEASE",9,4,1,18,13,16,0,5,8
"930","1000126600","SPRING VALLEY CHILDREN'S CHEWABLES WITH EXTRA C AND BETA CAROTENE MULTIPLE VITAMIN",9,1,1,18,10,0,0,0,4
"931","1000126700","SPRING VALLEY MAXIMUM ONE DAILY MULTIVITAMIN/MULTIMINERAL FOR ACTIVE ADULTS",9,4,1,18,13,16,0,0,3
"932","1000126701","SPRING VALLEY MAXIMUM ONE DAILY MULTIVITAMIN/MULTIMINERAL FOR ACTIVE ADULTS",10,4,1,18,12,16,0,0,2
"933","1000126702","SPRING VALLEY MAXIMUM ONE DAILY MULTIVITAMIN/MULTIMINERAL FOR ACTIVE ADULTS",10,4,1,18,13,16,0,0,3
"934","1000126800","SPRING VALLEY MEN'S ONE DAILY HIGH POTENCY MULTIVITAMIN/MULTIMINERAL  WITH EXTRA ANTIOXIDANTS",9,4,1,18,12,9,0,0,3
"935","1000126801","SPRING VALLEY MEN'S HEALTH FORMULA ONE DAILY MULTIVITAMIN/MULTIMINERAL  WITH EXTRA ANTIOXIDANTS WITH LYCOPENE",9,4,1,18,12,7,0,0,2
"936","1000126900","SPRING VALLEY SENTURY-VITE MULTIVITAMIN WITH ADDED MINERALS NOW WITH LUTEIN",9,4,1,18,13,16,0,0,4
"937","1000126901","SPRING VALLEY SENTURY-VITE MULTIVITAMIN WITH LYCOPENE",9,4,1,18,13,16,0,0,5
"938","1000127100","SPRING VALLEY EVENING PRIMROSE OIL PMS SUPPORT (500 MG)",9,4,1,16,0,0,0,1,0
"939","1000127200","SPRING VALLEY FERROUS SULFATE IRON SUPPLEMENT (ELEMENTAL IRON 27 MG)",9,4,1,18,0,1,0,0,0
"940","1000127500","SPRING VALLEY NATURAL VITAMIN C 1000 MG WITH ROSE HIPS TIME RELEASE",9,4,1,18,1,0,0,0,0
"941","1000127800","SPRING VALLEY NATURAL VITAMIN ESTER-C VITAMIN C 500 MG",9,4,1,18,1,0,0,1,0
"942","1000127900","SPRING VALLEY VITAMIN E  800 IU",9,4,1,16,1,0,0,0,0
"943","1000128200","SPRING VALLEY NATURAL VITAMIN E 100 IU D-ALPHA",9,4,1,16,1,0,0,0,0
"944","1000128500","SPRING VALLEY VITAMIN E HEART HEALTH FORMULA WITH VITAMIN B-6, B-12, & FOLIC ACID",9,4,1,16,4,0,0,0,0
"945","1000128700","SPRING VALLEY NATURAL ZINC 50 MG",9,4,1,18,0,1,0,0,0
"946","1000129200","VALU-RITE CALCIUM 500 + D NATURAL OYSTER SHELL PLUS VITAMIN D",9,4,1,18,1,1,0,0,0
"947","1000129300","VALU-RITE ADVANCED FORMULA COMPLETE HIGH POTENCY MULTIVITAMIN MULTIMINERAL FORMULA WITH ANTIOXIDANT VITAMINS E, C, BETA",9,4,1,18,13,16,0,0,3
"948","1000129400","PERRIGO VITAMIN B-1 100 MG",9,4,1,18,1,0,0,0,0
"949","1000130000","SPRING VALLEY NATURAL POTASSIUM 99 MG",9,4,1,18,0,0,0,0,1
"950","1000130100","GOOD SENSE CENTURY ADVANCED FORMULA MULTIVITAMIN/MULTIMINERAL",9,4,1,18,13,16,0,0,3
"951","1000130500","VITA-SMART MEN'S FORMULA MULTIVITAMIN WITH BETA CAROTENE MULTIVITAMIN / MULTIMINERAL",9,4,1,18,11,8,0,0,2
"952","1000130501","VITA-SMART MULTI-VITAMINS MULTIVITAMIN / MULTIMINERAL MEN'S HEALTH FORMULA",9,4,1,18,13,7,0,0,3
"953","1000130600","VITA-SMART MEN'S MULTI PLUS CONFIRMED RELEASE VITAMINS AND MINERALS",9,4,1,18,13,15,0,0,3
"954","1000130700","VITA-SMART ZINC 50 MG CONFIRMED RELEASE",9,4,1,18,0,1,0,0,0
"955","1000130900","KROGER VITAMIN C 250 MG CONFIRMED RELEASE",9,4,1,18,1,0,0,0,0
"956","1000131000","KROGER NATURAL VITAMIN C 250 MG WITH ROSE HIPS CONFIRMED RELEASE",9,4,1,18,1,0,0,0,0
"957","1000131200","KROGER NATURAL ZINC 50 MG CONFIRMED RELEASE",9,4,1,18,0,1,0,0,0
"958","1000131400","VALU-RITE CALCIUM PLUS WITH VITAMIN D & MINERALS",9,4,1,18,1,6,0,0,0
"959","1000131500","MEIJER ADVANCED FORMULA HIGH POTENCY MULTIVITAMIN-MULTIMINERAL",9,4,1,18,13,16,0,0,6
"960","1000131501","MEIJER ADVANCED FORMULA HIGH POTENCY MULTIVITAMIN MULTIMINERAL WITH 300 MCG LYCOPENE ANTIOXIDANTS C, E AND BETA CAROTENE",9,4,1,18,13,15,0,0,5
"961","1000131700","KROGER COMPLETE EXTRA HIGH POTENCY MULTIVITAMIN FORMULA WITH GINSENG",9,4,1,18,13,16,0,1,3
"962","1000131900","VITA-SMART FOLIC ACID 400 MCG",9,4,1,18,1,0,0,0,0
"963","1000131901","CVS FOLIC ACID 400 MCG",9,4,1,18,1,0,0,0,0
"964","1000132600","VITAMIN WORLD ABSORBABLE CALCIUM WITH VITAMIN D",9,4,2,16,1,1,0,0,4
"965","1000132700","QUANTUM ZINC ECHINACEA LOZENGES",8,4,1,9,1,1,0,2,0
"966","1000132900","QUANTUM SUPER LYSINE PLUS +",8,4,3,18,1,0,1,4,1
"967","1000133001","THOMPSON MULTI-VITAMINS WITH MINERALS",8,4,2,18,12,8,0,1,2
"968","1000133300","SOLARAY SUPER BIO-PLEX VITAMIN C",8,4,2,2,1,0,0,4,3
"969","1000133600","SOLARAY BIO E WITH SELENIUM",8,4,2,2,1,1,0,0,1
"970","1000133700","SOLARAY GINKGO BILOBA EXTRACT 60 MG",8,4,1,2,0,0,0,1,0
"971","1000133900","SOLARAY HAWTHORN SPECIAL FORMULA",8,4,3,2,2,3,1,5,2
"972","1000134000","SOLARAY HAWTHORN MOTHERWORT BLEND",8,4,1,2,0,0,0,7,0
"973","1000134200","SOLARAY SPECTRO MULTI-VITA-MIN",8,4,6,2,14,11,1,7,16
"974","1000134300","SOLARAY IRON-FREE SPECTRO MULTI-VITA-MIN",8,4,6,2,14,10,1,7,17
"975","1000134501","SOLARAY MULTI-VITA MEGA-MINERAL WITH NATURAL BETA CAROTENE IN A BASE OF SIBERIAN GINSENG",8,4,4,2,13,10,0,0,7
"976","1000134600","NATURE'S BOUNTY ABC PLUS SENIOR TABLETS",8,3,1,18,13,14,0,0,2
"977","1000134602","NATURE'S BOUNTY ABC PLUS SENIOR MULTIVITAMIN - MULTIMINERAL IRON FREE FORMULA WITH LUTEIN & LYCOPENE FOR ADULTS 50+",9,3,1,18,13,14,0,0,4
"978","1000134700","NATURE'S BOUNTY ABC PLUS MULTIVITAMIN AND MULTIMINERAL FORMULA",8,4,1,18,13,16,0,0,3
"979","1000134702","NATURE'S BOUNTY ABC PLUS MULTI-VITAMIN AND MULTI-MINERAL FORMULA NOW WITH LYCOPENE",9,4,1,18,13,16,0,0,4
"980","1000134800","NATURE'S BOUNTY MULTI-DAY MULTIVITAMIN WITH BETA CAROTENE",9,4,1,18,11,0,0,0,0
"981","1000134900","NATURE'S BOUNTY MULTI-DAY PLUS IRON MULTIVITAMIN PLUS IRON",9,4,1,18,10,1,0,0,0
"982","1000134901","NATURE'S BOUNTY MULTI-DAY MULTIVITAMIN PLUS IRON",9,4,1,18,11,1,0,0,0
"983","1000135100","NATURE'S BOUNTY CHELATED ZINC LOZENGES 23 MG",9,4,1,9,0,1,0,0,3
"984","1000135300","NATURE'S BOUNTY CAT'S CLAW-UNA DE GATO 1000 MG",8,4,1,16,0,0,0,1,0
"985","1000135400","NATURE'S BOUNTY MULTI-DAY PLUS MINERALS",9,4,1,18,12,11,0,0,2
"986","1000135401","NATURE'S BOUNTY MULTI-DAY PLUS MINERALS",9,4,1,18,13,16,0,0,2
"987","1000135500","NATURE'S BOUNTY NORWEGIAN COD LIVER OIL",9,4,1,16,2,0,0,0,0
"988","1000135601","NATURE'S SUNSHINE ENERG-V CAPSULES",8,4,2,2,0,0,0,9,1
"989","1000135800","NATURE'S SUNSHINE MEGA-CHEL",8,4,6,18,12,10,2,0,4
"990","1000135801","NATURE'S SUNSHINE MEGA-CHEL",8,4,4,18,12,10,2,0,4
"991","1000135900","NATURE'S SUNSHINE SYNERPRO HIGH POTENCY GARLIC ODOR-CONTROLLED",8,4,1,18,0,2,0,1,0
"992","1000136000","NATURE'S SUNSHINE ARTEMISIA COMBINATION",8,4,2,2,0,0,0,9,0
"993","1000136100","NATURE'S SUNSHINE B-COMPLEX CAPSULES",8,4,1,2,9,0,0,4,3
"994","1000136200","NATURE'S SUNSHINE GLUCOSAMINE 450 MG",8,4,2,2,0,0,0,1,1
"995","1000136300","NATURE'S SUNSHINE PSYLLIUM HULL CAPSULES 465 MG",8,4,2,2,0,0,0,1,0
"996","1000136400","SHAKLEE CHEWABLE VITA-C 100 MG",9,4,1,18,1,0,0,0,0
"997","1000136500","SUNDOWN WOMEN'S ONE DAILY WITH CALCIUM AND IRON",9,4,1,1,11,3,0,0,1
"998","1000136600","SUNDOWN NATURAL WHOLE HERB SIBERIAN GINSENG 450 MG",9,4,2,2,0,0,0,1,0
"999","1000136900","SUNDOWN POKEMON WITH EXTRA C CHILDREN'S MULTIPLE VITAMIN AND MINERAL",9,1,1,18,10,2,0,0,4
"1000","1000137100","SUNDOWN NATURAL GARLIC OIL 2 MG GARLIC OIL",9,4,1,16,0,0,0,1,0
"1001","1000137200","SUNDOWN SELENIUM 200 MCG XTRA WITH VITAMIN C AND BIOFLAVONOIDS",9,4,1,18,1,1,0,1,1
"1002","1000137300","SUNDOWN NIACIN 250 MG TIMED RELEASE",9,4,1,2,1,0,0,0,0
"1003","1000137301","SUNDOWN NATURALS TIME RELEASE NIACIN 250 MG",9,4,1,2,1,0,0,0,0
"1004","1000137400","SUNDOWN MULTI-SOURCE POTASSIUM",9,4,1,18,0,0,0,0,1
"1005","1000137500","SUNDOWN MELATONIN 300 MCG",9,4,2,18,0,0,0,0,1
"1006","1000137501","SUNDOWN NATURALS MELATONIN 300 MCG VEGETARIAN FORMULA",9,4,1,18,0,0,0,0,1
"1007","1000137600","PARK TAFT GLUCOSAMINE CHONDROITIN",9,4,3,18,0,0,0,0,4
"1008","1000138200","SUNDOWN B COMPLEX MULTI-VITAMIN",9,4,1,18,6,1,0,0,0
"1009","1000138201","SUNDOWN B COMPLEX 100% RECOMMENDED DAILY VALUE MULTI-VITAMIN",9,4,1,18,6,1,0,0,0
"1010","1000138300","SUNDOWN B 100 COMPLEX TIMED RELEASE 11 'B' FACTORS HIGH POTENCY VITAMIN",9,4,1,1,9,1,0,5,2
"1011","1000138301","SUNDOWN B 100 COMPLEX 11 'B' FACTORS YEAST FREE VITAMIN",9,4,1,1,9,1,0,4,2
"1012","1000138400","SUNDOWN NATURAL VITAMIN D 400 IU FROM FISH LIVER OIL",9,4,1,16,2,0,0,0,0
"1013","1000138500","SUNDOWN ESTER-C 500 MG PLUS NATURAL ROSE HIPS, RUTIN, BIOFLAVONOIDS, AND ACEROLA",9,4,1,1,1,1,0,3,2
"1014","1000138700","SUNDOWN VITAMIN C 500 MG PLUS NATURAL ROSE HIPS, RUTIN, HESPERIDIN, ACEROLA, AND BIOFLAVONOIDS",9,4,1,18,1,0,0,3,2
"1015","1000139000","SUNDOWN LIQUID-FILLED CALCIUM '1200' PLUS D",9,4,2,16,1,1,0,0,4
"1016","1000139100","SUNDOWN NATURAL COENZYME Q-10 50 MG LIQUID SOFTGELS",9,4,1,16,1,0,0,0,1
"1017","1000139200","SUNDOWN NATURAL COENZYME Q-10 75 MG LIQUID SOFTGELS",9,4,1,16,1,0,0,0,1
"1018","1000139500","SUNDOWN VITAMIN E 400 IU DL-ALPHA TOCOPHERYL",9,4,1,16,1,0,0,0,0
"1019","1000139700","SUNDOWN VITAMIN E 400 IU WITH FOLIC ACID AND VITAMINS B-6/B-12",9,4,1,16,4,0,0,0,0
"1020","1000139800","SUNDOWN VITAMIN E 1000 IU DL-ALPHA TOCOPHERYL",9,4,1,16,1,0,0,0,0
"1021","1000139900","SUNDOWN ODORLESS GARLIC 300 MG",9,4,2,16,0,0,0,1,3
"1022","1000139901","SUNDOWN GARLIC ODORLESS",8,4,2,16,0,0,0,2,3
"1023","1000139902","SUNDOWN NATURALS ODORLESS GARLIC",9,4,2,16,0,0,0,1,3
"1024","1000140000","SUNDOWN ESSENTIAL MAGNESIUM 100 MG",9,4,4,18,0,1,0,0,5
"1025","1000140100","SUNDOWN ORGANIC FLAX-OIL 1000 MG",9,4,1,16,0,0,0,1,6
"1026","1000140300","SUNDOWN NATURAL SELENIUM 100 MCG HIGH POTENCY FROM PRIMARY YEAST",9,4,1,18,0,1,0,0,0
"1027","1000140500","SUNDOWN HIGH POTENCY ZINC 50 MG",9,4,1,18,0,2,0,0,0
"1028","1000140700","SUNDOWN NATURAL SELENIUM 50 MCG FROM PRIMARY YEAST",9,4,1,18,0,1,0,0,0
"1029","1000140800","SUNDOWN POKEMON COMPLETE CHILDREN'S MULTIPLE VITAMIN AND MINERAL CHEWABLE TABLETS",9,1,1,18,12,7,0,0,3
"1030","1000140900","SUNDOWN POKEMON WITH IRON CHILDREN'S MULTIPLE VITAMIN AND MINERAL CHEWABLE TABLETS",9,1,1,18,10,3,0,0,3
"1031","1000141000","SAFEWAY SELECT CENTRAL-VITE WITH ANTIOXIDANTS MULTIVITAMIN / MULTIMINERAL ADVANCED FORMULA",9,4,1,18,13,16,0,0,3
"1032","1000141001","SAFEWAY SELECT CENTRAL-VITE WITH ANTIOXIDANTS MULTIVITAMIN / MULTIMINERAL ADVANCED FORMULA NOW WITH LUTEIN",9,4,1,18,13,16,0,1,3
"1033","1000141002","SAFEWAY SELECT CENTRAL-VITE WITH ANTIOXIDANTS MULTIVITAMIN / MULTIMINERAL ADVANCED FORMULA WITH LYCOPENE",10,4,1,18,13,15,0,1,4
"1034","1000141100","SAFEWAY SELECT ONE TABLET DAILY PLUS MINERALS MULTIVITAMIN & MINERAL",9,4,1,18,12,11,0,0,3
"1035","1000141200","SAFEWAY SELECT ONE TABLET DAILY MULTIVITAMIN PLUS IRON",9,4,1,18,11,1,0,0,0
"1036","1000141800","NEUROBION TABLETS",8,4,1,18,3,0,0,0,0
"1037","1000141801","NEUROBION HIGH POTENCY FORMULA CLASSIC FORMULA",9,4,1,18,3,0,0,0,0
"1038","1000141900","AUTRIN CAPSULES",8,4,1,2,3,1,0,0,0
"1039","1000142000","THOMPSON CALCIUM MAGNESIUM WITH ZINC",8,4,3,18,0,3,0,0,1
"1040","1000142100","THOMPSON D 400 ERGOCALCIFEROL",8,4,1,18,1,1,0,0,0
"1041","1000142201","THOMPSON OMEGA 3 1000 MG 180 MG EPA AND 120 MG DHA MOLECULARLY DISTILLED",8,4,1,16,0,0,0,0,5
"1042","1000142500","PREMIER ONE RAW ENERGY",8,4,1,2,0,0,0,2,2
"1043","1000142700","KAL BEYOND GINKGO BILOBA",8,4,2,18,6,3,0,3,1
"1044","1000142800","SOLARAY ST. JOHN'S WORT EXTRACT 300 MG",9,4,1,2,0,0,0,1,0
"1045","1000143000","KAL B-6 50 MG",8,4,1,18,1,0,0,0,0
"1046","1000143100","KAL LIQUID CAL-MAG PLUS",8,4,1,17,1,3,0,0,0
"1047","1000143200","SOLARAY CHILDREN'S CHEWABLE VITAMINS AND MINERALS",8,1,2,20,10,6,0,0,3
"1048","1000143201","SOLARAY CHILDREN'S CHEWABLE VITAMINS & MINERALS",8,1,2,20,13,6,0,0,4
"1049","1000143300","SOLARAY BUFFERED SUPER BIO C ULTIMATE VITAMIN C FORMULA FAST-ACTING FIRST STAGE 12-HOUR TIMED RELEASE SECOND STAGE",8,4,2,2,1,0,0,1,3
"1050","1000143400","SOLARAY MULLEIN LEAVES 330 MG",8,4,1,2,0,0,0,1,0
"1051","1000143500","SOLARAY PYGEUM AND SAW PALMETTO",8,4,4,2,1,1,0,2,0
"1052","1000143700","SOLARAY ST. JOHN'S WORT TWO-A-DAY 450 MG",8,4,2,2,0,0,0,1,0
"1053","1000143800","SOLARAY CALCIUM AND MAGNESIUM ASPOROTATES",8,4,4,2,0,2,1,4,0
"1054","1000143900","SOLARAY CALCIUM AND MAGNESIUM WITH AMINO ACID CHELATES",9,4,4,2,0,2,1,0,0
"1055","1000144100","ECLECTIC INSTITUTE FRESH FREEZE-DRIED GINKGO BILOBA LEAF 500 MG",9,4,1,2,0,0,0,1,0
"1056","1000144200","ECLECTIC INSTITUTE FRESH FREEZE-DRIED GINGER ZINGIBER OFFICINALE RHIZOME (ROOT) 395 MG",9,4,1,2,0,0,0,1,0
"1057","1000144300","SYMBIOTICS NEW LIFE COLOSTRUM 480 MG",8,4,2,2,2,2,0,0,1
"1058","1000144400","EARTHRISE SPIRULINA",8,4,7,2,0,0,0,0,8
"1059","1000144500","EARTHRISE CHLORELLA",8,4,1,18,7,3,0,1,2
"1060","1000144700","KAL GRAPEFRUIT FORMULA",8,4,6,18,1,0,0,4,1
"1061","1000144800","SOLARAY PANCREATIN 1300 325 MG",8,4,1,2,0,0,0,0,1
"1062","1000144900","SOLARAY PHYTOESTROGEN",8,4,4,2,0,0,0,4,0
"1063","1000145000","NUTRITION NOW RHINO ECHINACEA CHEWABLE TABLETS",9,1,2,18,1,0,0,1,3
"1064","1000145200","NOW C-1000 COMPLEX BUFFERED C WITH 500 MG BIOFLAVONOIDS SUSTAINED RELEASE",9,4,1,18,1,1,0,2,1
"1065","1000145300","NOW D-RIBOSE 750 MG ENERGIZER 120 CAPSULES",9,4,6,2,0,0,0,0,3
"1066","1000145400","NOW E-400 100% NATURAL MIXED TOCOPHEROLS SOFTGELS",9,4,1,16,1,0,0,0,0
"1067","1000145500","NOW BIOFLAVONOID CAPS WITH ASCORBIC ACID AND RUTIN",9,4,2,2,1,0,0,1,1
"1068","1000145600","NOW B-100 CAPS HIGH POTENCY B-COMPLEX CAPSULES",9,4,1,2,9,0,0,0,2
